Customer ID,Age,Salary,Total Spent,Payment Method,Days Since Joined,Gender,First Name,Last Name,Email,IBAN,2-Clusters Group,3-Clusters Group,4-Clusters Group,5-Clusters Group,6-Clusters Group,7-Clusters Group,8-Clusters Group,9-Clusters Group
10577,26,32485,283, Debit Card,1522,F,Sarah,Green,sarah.green@hotmail.com,GB17ADGE10683300909258,2,3,3,4,4,4,5,5
10909,21,8646,89, Debit Card,1086,M,Ronald,Anderson,andersonronald@gmail.com,GB89AMKB83008172194568,2,3,3,4,4,5,6,6
10910,28,43716,247, Debit Card,1083,M,Mr.,Gregory Allen DDS,dds1031allen1031gregory1031mr.93@hotmail.com,GB33CWBF35831071075516,2,3,3,4,4,4,5,5
10911,29,45058,271, Debit Card,1081,F,Maria,Tyler,tyler4263maria@hotmail.com,GB70INSA96619854833247,2,3,3,4,4,4,5,5
11721,23,14872,95, Debit Card,161,M,Bryan,Johnson,johnson_b5407@gmail.com,GB70EKEI80717780760675,2,3,3,4,4,5,6,6
11720,25,47385,137, Debit Card,161,F,Heather,Williams,williams.heather4874@gmail.com,GB83GTAL59321559599644,2,3,3,4,4,4,5,5
10906,24,11994,329, Debit Card,1089,F,Abigail,Smith,smith_a@yahoo.com,GB56KKBP18705822921758,2,3,3,4,4,5,6,6
10567,24,15228,214, Debit Card,1536,F,Sharon,Reyes,reyes_s2544@gmail.com,GB63UTUP96953980688440,2,3,3,4,4,5,6,6
10937,25,12349,144, Debit Card,1046,M,Brian,Brown,brown1844b4364@yahoo.com,GB38VWNF75245384598323,2,3,3,4,4,5,6,6
10965,28,32958,144, Debit Card,1005,F,Mrs.,Tiffany Long,mrs.tiffanylong7829@hotmail.com,GB93BWMT87153430176382,2,3,3,4,4,4,5,5
11695,20,15737,98,Cash,192,M,Jose,Franklin,jfranklin9355@yahoo.com,GB94WEOG05775698530723,2,3,3,4,4,5,6,7
10493,30,53080,764,Cash,1644,M,Matthew,Mcdaniel,matthew.mcdaniel@hotmail.com,GB58HUQX39283480482740,2,3,3,4,4,5,6,7
10968,29,40389,163,Cash,1000,M,Lucas,Krueger DVM,lucas8314krueger8314dvm@yahoo.com,GB37NJBZ42550840063761,2,3,3,4,4,5,6,7
10970,25,12071,101, Debit Card,999,M,Brandon,Watson,brandon_watson8691@yahoo.com,GB45KHUX51065635254752,2,3,3,4,4,5,6,6
11543,18,10454,65, Debit Card,350,F,Heather,Griffin,griffin8774heather3062@yahoo.com,GB71KPZZ39299248758127,2,3,3,4,4,5,6,6
10403,30,47449,812, Debit Card,1763,M,Roy,Reed,reed3414r25@yahoo.com,GB20LFKP49316909286594,2,3,3,4,4,4,5,5
11545,25,46305,166,Cash,346,M,Tyler,Wilson,t.wilson5951@yahoo.com,GB88TDXP93538234234338,2,3,3,4,4,5,6,7
11682,31,52814,133, Debit Card,206,F,Leslie,Banks,lesliebanks@yahoo.com,GB83NRIN34498802029727,2,3,3,4,4,4,5,5
10998,26,34441,158, Debit Card,965,F,Meghan,Jenkins,jenkinsmeghan@yahoo.com,GB11OYID19065730702829,2,3,3,4,4,4,5,5
10999,20,10210,309,Cash,964,F,Sonya,Mays,sonyamays@yahoo.com,GB87IAXK87579943920256,2,3,3,4,4,5,6,7
10484,24,15938,331,Cash,1655,F,Tonya,Mann,mann_tonya@hotmail.com,GB12UPWW53665419306289,2,3,3,4,4,5,6,7
11680,30,58277,213, Debit Card,209,M,Julian,Bradshaw,bradshaw2344j@hotmail.com,GB20EUCH32215074579881,2,3,3,4,4,4,5,5
11002,30,41156,144,Cash,961,M,Daniel,Wood,daniel3764wood@yahoo.com,GB33BIZS56528747763670,2,3,3,4,4,5,6,7
11003,24,13287,79, Debit Card,961,M,Anthony,Owens,aowens@yahoo.com,GB31NNPI32048180451335,2,3,3,4,4,5,6,6
11004,26,34795,154, Debit Card,959,M,Jon,Garza,jongarza@gmail.com,GB43PUEP39253999241390,2,3,3,4,4,4,5,5
11005,19,7746,52, Debit Card,959,F,Molly,Carter,carter_molly@gmail.com,GB55ZRJE71500613276231,2,3,3,4,4,5,6,6
11678,19,10750,54,Cash,210,F,Sydney,Knight,sydney.knight4738@gmail.com,GB29EVPT38258038380585,2,3,3,4,4,5,6,7
10483,28,16861,442, Debit Card,1657,F,Mindy,Dawson,dawson.m@gmail.com,GB45NQTJ59648327023895,2,3,3,4,4,5,6,6
10482,21,10713,265, Debit Card,1657,M,Peter,Stephens,stephens3667p9758@hotmail.com,GB79LLGA54971450309670,2,3,3,4,4,5,6,6
11666,20,8351,54, Debit Card,228,F,Jamie,Nelson,nelson_j4602@hotmail.com,GB50NACR84308628709661,2,3,3,4,4,5,6,6
11040,32,47469,244, Debit Card,916,M,Thomas,George MD,md2109george2109thomas@gmail.com,GB86LWMA15838743473788,2,3,3,4,4,4,5,5
11663,25,13225,54, Debit Card,231,F,Martha,Bailey,m_bailey@gmail.com,GB15RLCA38046442752632,2,3,3,4,4,5,6,6
11043,26,40621,221, Debit Card,914,F,Kelly,Sparks,kellysparks3773@gmail.com,GB69DZBD63367069296644,2,3,3,4,4,4,5,5
11078,28,41526,214, Debit Card,881,M,Douglas,Nguyen,nguyen2487d@gmail.com,GB45ADYA58548836699628,2,3,3,4,4,4,5,5
11079,21,15485,141,Cash,881,F,Melissa,Trevino,trevinom@gmail.com,GB55EOTV77004722199436,2,3,3,4,4,5,6,7
11081,32,47758,214, Debit Card,879,F,Amy,Lopez,a.lopez@hotmail.com,GB59JDYU34368174768443,2,3,3,4,4,4,5,5
10994,20,8231,76, Debit Card,971,F,Amanda,Hubbard MD,ahubbardmd6964@hotmail.com,GB39OBLC68632606183205,2,3,3,4,4,5,6,6
11083,30,48456,247, Debit Card,876,F,Kaitlin,Wilson,wilson9610kaitlin@hotmail.com,GB12SULI38372419735032,2,3,3,4,4,4,5,5
10993,26,45004,371, Debit Card,972,F,Cheryl,Martinez,c8253martinez9092@gmail.com,GB82YAGB16310895636135,2,3,3,4,4,4,5,5
10486,20,7151,56,Cash,1652,M,Robert,Stevens,robert9278stevens6154@hotmail.com,GB03VGNN54108827873933,2,3,3,4,4,5,6,7
10477,27,31581,228,Cash,1660,M,Michael,Peterson,mpeterson8280@yahoo.com,GB27HTYG56824637820858,2,3,3,4,4,5,6,7
11673,26,16855,227, Debit Card,219,F,Morgan,Powell,powell_morgan@hotmail.com,GB67UAZK10636743122410,2,3,3,4,4,5,6,6
11672,26,44251,127, Debit Card,220,F,Abigail,Weeks,weeks.abigail@gmail.com,GB26VTPN34826257186671,2,3,3,4,4,4,5,5
10476,28,36235,363, Debit Card,1660,F,Rachel,Martinez,rachelmartinez@yahoo.com,GB26YWTM09247056389863,2,3,3,4,4,4,5,5
11030,22,14269,123, Debit Card,927,F,Carol,Griffin,c_griffin7120@gmail.com,GB27HVCW87361342103243,2,3,3,4,4,5,6,6
11671,26,38472,96, Debit Card,221,F,Stacey,Brady,stacey73brady@gmail.com,GB51DFBV78871356493998,2,3,3,4,4,4,5,5
11670,33,33762,179, Debit Card,222,F,Shelby,Peters,peters.s9698@hotmail.com,GB55QMAE62889705560130,2,3,3,4,4,4,5,5
11667,19,12072,132, Debit Card,228,M,Jordan,Alexander,jordan_alexander2225@gmail.com,GB35PFRW86370692540667,2,3,3,4,4,5,6,6
10473,28,43391,585, Debit Card,1662,M,Nathaniel,West,nwest@gmail.com,GB83RPRF35025695222709,2,3,3,4,4,4,5,5
10472,24,15279,105,Cash,1663,M,Thomas,Wagner,wagner6500t6004@hotmail.com,GB39PTEL99240900291348,2,3,3,4,4,5,6,7
11026,29,49487,348, Debit Card,928,F,Rachel,Aguirre,aguirre3890r@hotmail.com,GB17SHDG46285480582412,2,3,3,4,4,4,5,5
11012,31,35397,479, Debit Card,950,F,Barbara,Thomas,thomas5380barbara@hotmail.com,GB70MIII53548718651809,2,3,3,4,4,4,5,5
11677,27,43530,114, Debit Card,210,M,Michael,Hayes,mhayes@hotmail.com,GB53KGND15826930031122,2,3,3,4,4,4,5,5
10481,29,44915,670, Debit Card,1657,M,Colin,Greene,colingreene2433@yahoo.com,GB60COOY41628330045602,2,3,3,4,4,4,5,5
11687,25,9756,59, Debit Card,203,F,Rachel,Burke,burke1562r5435@yahoo.com,GB36WTVK05168703255603,2,3,3,4,4,5,6,6
10488,27,14155,234, Debit Card,1648,F,Deanna,Gonzalez,d_gonzalez@yahoo.com,GB32RVHM46658592257401,2,3,3,4,4,5,6,6
11685,20,10479,61, Debit Card,204,M,Zachary,Strickland,zstrickland@yahoo.com,GB43SIVG17742709869607,2,3,3,4,4,5,6,6
10989,20,11818,159, Debit Card,976,F,Mrs.,Alexandra Paul,mrs.6376alexandra6376paul@yahoo.com,GB68PVVX29215427707659,2,3,3,4,4,5,6,6
11684,30,48331,117, Debit Card,204,M,Aaron,Butler,a.butler@yahoo.com,GB18DCWB10145504589612,2,3,3,4,4,4,5,5
10992,35,52487,272, Debit Card,973,M,Eric,Benjamin,benjamin1607eric6878@hotmail.com,GB77OMXQ06018011260837,2,3,3,4,4,4,5,5
10480,31,50628,708, Debit Card,1658,F,Nancy,Smith,smith_nancy@hotmail.com,GB87XRDV59198212022651,2,3,3,4,4,4,5,5
11084,29,47960,261, Debit Card,876,M,Todd,Osborne,osborne_t@yahoo.com,GB49EWJO14873934007944,2,3,3,4,4,4,5,5
11089,32,46250,600, Debit Card,868,M,Victor,Romero,victorromero@yahoo.com,GB18YIUO11482570177542,2,3,3,4,4,4,5,5
10465,28,17682,183,Cash,1673,M,John,Wilson,jwilson@hotmail.com,GB19XLQN50741432847855,2,3,3,4,4,5,6,7
10463,24,12767,167, Debit Card,1674,M,Patrick,Lawrence,p_lawrence1019@hotmail.com,GB53JAHT27793658913574,2,3,3,4,4,5,6,6
11053,21,11727,82, Debit Card,905,M,Steven,Johnson,johnsons@yahoo.com,GB75UQRK80224154623049,2,3,3,4,4,5,6,6
10461,27,15393,213, Debit Card,1677,F,Samantha,Luna,s.luna8323@gmail.com,GB12TGDC29394384817594,2,3,3,4,4,5,6,6
11056,27,14014,237, Debit Card,901,M,Brian,Robinson,robinson2521b@gmail.com,GB54XNDY62742024629120,2,3,3,4,4,5,6,6
10459,29,39631,426, Debit Card,1679,M,Jason,Moss,moss.j@gmail.com,GB20KDDH39235129718932,2,3,3,4,4,4,5,5
11059,29,61473,612,Cash,899,M,Brent,Hamilton,b.hamilton@yahoo.com,GB78BQBL98909690739628,2,3,3,4,4,5,6,7
11060,28,30209,102, Debit Card,898,M,Kenneth,Lopez,lopez.k3717@yahoo.com,GB28VGUJ85015111768784,2,3,3,4,4,4,5,5
11061,25,38068,181, Debit Card,897,F,Patricia,Park,parkpatricia@gmail.com,GB42QRUX59956101130599,2,3,3,4,4,4,5,5
11657,35,67047,333, Debit Card,233,F,Sandra,Sims,sandra.sims2327@yahoo.com,GB59HSBI99495869176891,2,3,3,4,4,4,5,5
11656,22,13259,72,Cash,234,F,Kimberly,Holt,holt3844k8477@yahoo.com,GB20VCUS21052083073008,2,3,3,4,4,5,6,7
11064,25,29459,117, Debit Card,896,M,Billy,Jones,jones9142b1689@hotmail.com,GB77BEUQ46411860046016,2,3,3,4,4,4,5,5
10456,35,48631,527, Debit Card,1686,F,Bridget,Williams,bridget.williams@yahoo.com,GB39WQAN35178507783920,2,3,3,4,4,4,5,5
11068,21,9833,177, Debit Card,892,F,Kristin,Black,kristinblack8535@gmail.com,GB52LCFX00616557648571,2,3,3,4,4,5,6,6
11070,32,35203,112, Debit Card,889,F,Ana,Brown,brown.a@gmail.com,GB82QXXR21013655731063,2,3,3,4,4,4,5,5
11071,26,45333,318, Debit Card,889,M,Chase,Arnold,arnold9295chase@hotmail.com,GB75CCXM72520515435970,2,3,3,4,4,4,5,5
11074,28,13724,52,Cash,886,F,Sharon,Patton,patton_sharon4424@yahoo.com,GB26NOYT22816236523951,2,3,3,4,4,5,6,7
11642,19,10436,56,Cash,249,F,Brenda,Mcdonald,mcdonald_b5977@hotmail.com,GB87WKGA68804001538052,2,3,3,4,4,5,6,7
11575,25,28378,83, Debit Card,319,F,Yolanda,Holden,y.holden@gmail.com,GB30GITX53888929362148,2,3,3,4,4,4,5,5
11660,27,46431,144, Debit Card,233,M,Jeffrey,Johnson,johnsonj@yahoo.com,GB56HYRR59462227129826,2,3,3,4,4,4,5,5
11085,38,50691,197,Cash,875,F,Rachel,Bernard,rachelbernard@hotmail.com,GB30BTXD85017137701774,2,3,3,4,4,5,6,7
11661,35,40210,339, Debit Card,231,F,Melinda,Hall,m.hall@gmail.com,GB73NJBD43958841146263,2,3,3,4,4,4,5,5
11045,24,35254,209, Debit Card,913,M,Ryan,Wiley,ryan.wiley8074@yahoo.com,GB69COAA92828238474983,2,3,3,4,4,4,5,5
11090,32,44095,183, Debit Card,868,M,Justin,Velazquez,velazquez_justin6767@yahoo.com,GB46OLXG66033647193802,2,3,3,4,4,4,5,5
10293,35,48525,521, Debit Card,2269,F,Emily,Sanders,e_sanders@hotmail.com,GB83YEAH43544880182169,2,3,3,4,4,4,5,5
11644,25,11154,56, Debit Card,247,M,Jeremy,Cline,clinej1743@yahoo.com,GB96TSHI28935369979742,2,3,3,4,4,5,6,6
11095,19,11329,98, Debit Card,864,F,Valerie,Williams,valeriewilliams@hotmail.com,GB33BIQP72005353380339,2,3,3,4,4,5,6,6
11096,8,35915,304, Debit Card,862,F,Taylor,Moore,t_moore9107@hotmail.com,GB96GVYG15163917128957,2,3,3,4,4,4,5,5
11098,21,14369,458, Debit Card,862,F,Monica,Nelson,nelson_monica9751@gmail.com,GB23ZYAY02889354064446,2,3,3,4,4,5,6,6
11099,24,33637,175, Debit Card,861,F,Sarah,Washington,washington.sarah@yahoo.com,GB40GQRE53192107681785,2,3,3,4,4,4,5,5
10294,37,49385,535, Debit Card,2269,M,Justin,Gray,gray1783j@yahoo.com,GB14VCTL94625944676682,2,3,3,4,4,4,5,5
11102,18,11126,62,Cash,858,F,Megan,Luna,luna2033megan@gmail.com,GB45HYNW33299429733086,2,3,3,4,4,5,6,7
11103,28,38379,143, Debit Card,855,F,Rebecca,Campbell,rcampbell7861@yahoo.com,GB56FPCP67510159997823,2,3,3,4,4,4,5,5
11638,21,11472,81,Cash,250,F,Danielle,Miller,d.miller2331@hotmail.com,GB35MLUK33336886847539,2,3,3,4,4,5,6,7
11107,25,9569,65, Debit Card,852,F,Amy,Reed,areed8055@hotmail.com,GB40VJOK32723597130930,2,3,3,4,4,5,6,6
11109,31,44529,305, Debit Card,849,F,Megan,Perry,m1180perry3453@hotmail.com,GB80ZLLO80405794812777,2,3,3,4,4,4,5,5
11110,25,15622,78,Cash,849,M,Jared,Miller,j9226miller@yahoo.com,GB60GWFK84373778181748,2,3,3,4,4,5,6,7
10288,28,45842,541, Debit Card,2303,M,Jim,Moore,moorejim@hotmail.com,GB54AJUB13024507632046,2,3,3,4,4,4,5,5
11635,23,11396,71, Debit Card,257,F,Julie,Park,j_park@yahoo.com,GB67HLIS79625340476911,2,3,3,4,4,5,6,6
11076,29,45768,264, Debit Card,884,M,Luke,Ward,l.ward@yahoo.com,GB30GEPS68800956582586,2,3,3,4,4,4,5,5
11073,30,44519,208, Debit Card,887,F,Jackie,Hampton,hampton_jackie@gmail.com,GB94QIXG13697543664627,2,3,3,4,4,4,5,5
11044,32,54533,338, Debit Card,913,F,Mary,Tran,tran.mary@yahoo.com,GB94CUTT72598012642615,2,3,3,4,4,4,5,5
10470,28,15011,151, Debit Card,1664,F,Kelly,Nelson,k6296nelson8307@gmail.com,GB11BWTK81627799867788,2,3,3,4,4,5,6,6
11581,26,42354,133, Debit Card,313,M,David,Nelson,nelsondavid@yahoo.com,GB47RZUK84996383269860,2,3,3,4,4,4,5,5
11024,31,44990,203, Debit Card,932,F,Stephanie,Russell,russell427stephanie760@yahoo.com,GB83UNLO80378436612810,2,3,3,4,4,4,5,5
11021,31,56273,383,Cash,936,F,Rebecca,Singleton,singleton8035r322@gmail.com,GB42DYAI22594210280169,2,3,3,4,4,5,6,7
11620,27,54925,278, Debit Card,272,F,Kathy,Clark,clarkkathy6412@gmail.com,GB95DLQK74013221264994,2,3,3,4,4,4,5,5
11612,20,12654,114, Debit Card,279,M,Brendan,Williams,williams6060b89@hotmail.com,GB42DYVU35720674350203,2,3,3,4,4,5,6,6
10441,30,40344,447, Debit Card,1708,F,Kelly,Gonzales,kelly3746gonzales@hotmail.com,GB97ZZVK93748276023978,2,3,3,4,4,4,5,5
10312,36,39424,277, Debit Card,2083,M,Grant,Lee,g_lee3314@gmail.com,GB68IRYY26257300211567,2,3,3,4,4,4,5,5
10439,25,12235,217, Debit Card,1713,F,Sara,Raymond,raymond5234sara@hotmail.com,GB59VXEN05370614136585,2,3,3,4,4,5,6,6
11144,30,49564,296, Debit Card,809,F,Joyce,Stone,stone6363j4376@gmail.com,GB30OADQ84811640441283,2,3,3,4,4,4,5,5
11147,28,44954,216, Debit Card,807,M,Paul,Archer,archerpaul@gmail.com,GB50IUHL53870076385015,2,3,3,4,4,4,5,5
11156,31,50704,227, Debit Card,796,F,Rebecca,Gibbs,gibbsr9518@hotmail.com,GB19SXJN49536991687999,2,3,3,4,4,4,5,5
11165,24,45113,365, Debit Card,788,M,Michael,Cordova,m.cordova9200@gmail.com,GB05MYNG70884664122167,2,3,3,4,4,4,5,5
10433,29,43411,727, Debit Card,1725,F,Jennifer,Jensen,jensen_j@hotmail.com,GB04XLWM99653528482297,2,3,3,4,4,4,5,5
11196,31,45188,167, Debit Card,747,F,Yesenia,Watson,ywatson8250@hotmail.com,GB89SIQT69600878624535,2,3,3,4,4,4,5,5
11197,30,47446,205, Debit Card,747,M,Mathew,Smith,mathew9645smith@gmail.com,GB05BVLT33697088359347,2,3,3,4,4,4,5,5
11591,31,55695,212, Debit Card,299,M,Tony,Keller,t4236keller3201@hotmail.com,GB38RBKV14018046356264,2,3,3,4,4,4,5,5
11199,25,42326,267, Debit Card,745,F,Susan,Carson,carson_susan8276@gmail.com,GB15CQCY51664215922135,2,3,3,4,4,4,5,5
10419,35,47291,497, Debit Card,1740,M,Jacob,Cohen,cohen.j9137@yahoo.com,GB39XBVQ47766361463364,2,3,3,4,4,4,5,5
11589,24,12806,77, Debit Card,301,M,James,Hodges,hodges.james3090@gmail.com,GB78NULL73889140678896,2,3,3,4,4,5,6,6
11588,30,41008,98, Debit Card,302,F,Kristina,Miller,k_miller7880@hotmail.com,GB69HFWF61279018812771,2,3,3,4,4,4,5,5
10557,25,35376,394, Debit Card,1545,M,James,Baker MD,j.bakermd5606@gmail.com,GB15QTFQ77694659687459,2,3,3,4,4,4,5,5
11206,25,11582,82, Debit Card,737,M,Michael,Cooper,michael.cooper@yahoo.com,GB55GPZQ52154571368489,2,3,3,4,4,5,6,6
11138,21,10266,82, Debit Card,819,M,Thomas,Perez,tperez@yahoo.com,GB11CZUV90274241584379,2,3,3,4,4,5,6,6
11207,33,16254,82, Debit Card,737,M,Patrick,Cook,cook.patrick@yahoo.com,GB15BIOF98306446550408,2,3,3,4,4,5,6,6
11137,28,47674,257, Debit Card,819,F,Jenna,Hamilton,hamilton.j@gmail.com,GB03ZOXP96938746159638,2,3,3,4,4,4,5,5
11623,28,47228,143, Debit Card,270,M,Brandon,Tucker,brandon1194tucker@hotmail.com,GB89XGKP27029984959804,2,3,3,4,4,4,5,5
11544,27,29559,83, Debit Card,349,F,Kelly,Wilson,wilson_kelly@gmail.com,GB38MTCL04400610120369,2,3,3,4,4,4,5,5
11150,28,12635,53,Cash,803,M,Jacob,Phillips,j_phillips@yahoo.com,GB32XGNH02949019340076,2,3,3,4,4,5,6,7
10437,34,43100,372, Debit Card,1715,F,Gina,Long,glong@gmail.com,GB28KIUL83803013149580,2,3,3,4,4,4,5,5
11149,33,38428,112, Debit Card,803,M,Adrian,Suarez,suarez2351a8371@gmail.com,GB03JSYB44993241936363,2,3,3,4,4,4,5,5
10318,20,41099,485, Debit Card,2053,M,Donald,Rush,rushdonald@gmail.com,GB83WUCY16383362999859,2,3,3,4,4,4,5,5
11613,22,9382,70, Debit Card,279,F,Dawn,Benitez MD,dawn2586benitez2586md360@yahoo.com,GB51SBYP93476715929698,2,3,3,4,4,5,6,6
11619,36,46388,542, Debit Card,273,M,Larry,Johnson,larry9298johnson4681@hotmail.com,GB82ASJM89005610043099,2,3,3,4,4,4,5,5
10314,29,47550,545, Debit Card,2076,M,Ethan,Watson,ethanwatson@hotmail.com,GB59IJYQ50710214427214,2,3,3,4,4,4,5,5
11632,36,38112,381, Debit Card,261,M,Reginald,Powers,reginald.powers4603@gmail.com,GB93EIJL82283329511226,2,3,3,4,4,4,5,5
11118,18,10733,92, Debit Card,841,M,Kyle,Smith,kyle.smith@hotmail.com,GB17LSGV94524903903657,2,3,3,4,4,5,6,6
11119,27,14266,140,Cash,840,F,Ashley,George,a7281george1966@gmail.com,GB27NHPF27288425133092,2,3,3,4,4,5,6,7
11630,24,13734,68, Debit Card,262,F,Cheyenne,Smith DDS,cheyenne_smith_dds@gmail.com,GB35VSIZ12178165183979,2,3,3,4,4,5,6,6
11123,20,9900,97, Debit Card,835,F,Brianna,James,b_james@hotmail.com,GB80TUDX00661476900802,2,3,3,4,4,5,6,6
11124,30,47378,253, Debit Card,833,F,Ana,Compton,a.compton@gmail.com,GB18IATY83732282516361,2,3,3,4,4,4,5,5
11126,29,15635,147, Debit Card,832,F,Claudia,Mosley,mosley_c@hotmail.com,GB28LZHD24856424232589,2,3,3,4,4,5,6,6
11127,20,10838,98,Cash,831,F,Brandi,Rodriguez,rodriguez4660brandi@gmail.com,GB91EDIJ68158606496154,2,3,3,4,4,5,6,7
11130,29,41002,184, Debit Card,828,F,Gina,Smith,smith.gina4091@hotmail.com,GB85NEXB21277735552590,2,3,3,4,4,4,5,5
11131,19,14455,133,Cash,826,M,Matthew,Williams,mwilliams1040@hotmail.com,GB07FOFM32466263813741,2,3,3,4,4,5,6,7
10310,32,41062,307, Debit Card,2098,F,Chelsea,Hunt,c.hunt@hotmail.com,GB73ITON36673762896588,2,3,3,4,4,4,5,5
11622,29,45434,122, Debit Card,270,M,Gerald,Maddox,geraldmaddox@hotmail.com,GB35GZBM41985503148530,2,3,3,4,4,4,5,5
11022,32,49765,264, Debit Card,934,F,Crystal,Robinson,robinson_crystal@yahoo.com,GB36YVWZ17878506084069,2,3,3,4,4,4,5,5
10417,28,18449,185,Cash,1744,F,Heather,Donovan,heather.donovan@hotmail.com,GB26TPQE61143370587813,2,3,3,4,4,5,6,7
11210,30,57707,385, Debit Card,734,F,Sylvia,Stout,s.stout6739@yahoo.com,GB80NQXZ66141461082969,2,3,3,4,4,4,5,5
11599,27,23024,80, Debit Card,296,M,Robert,Ward,wardrobert7674@yahoo.com,GB74NCAC66625726759914,2,3,3,4,4,4,5,5
11178,23,11459,51, Debit Card,776,M,Alejandro,Hale,alejandrohale@hotmail.com,GB42LBQN56782227544588,2,3,3,4,4,5,6,6
11179,30,42547,144, Debit Card,769,F,Rebecca,Olsen,r.olsen@yahoo.com,GB92WKWQ89836009351020,2,3,3,4,4,4,5,5
10428,23,9760,119, Debit Card,1730,F,Sarah,White,white_sarah@hotmail.com,GB25LUNA37024585322029,2,3,3,4,4,5,6,6
10425,22,11572,173, Debit Card,1733,M,David,Wood,woodd9722@hotmail.com,GB10IKXP26653917628492,2,3,3,4,4,5,6,6
10423,24,13185,219, Debit Card,1734,F,Lindsey,Howell,lindsey.howell7237@yahoo.com,GB03QJEH70985087003879,2,3,3,4,4,5,6,6
11596,33,52670,146, Debit Card,297,F,Charlotte,Morales,c.morales@hotmail.com,GB47ZYQD25834192284375,2,3,3,4,4,4,5,5
11595,22,12705,50,Cash,298,F,Mary,Wiggins,wiggins4220m7004@yahoo.com,GB51MILO01950317782356,2,3,3,4,4,5,6,7
11188,28,34784,125, Debit Card,756,F,Sheena,Byrd,sheena3753byrd5346@hotmail.com,GB21HSTK16113550267579,2,3,3,4,4,4,5,5
11191,32,54802,310, Debit Card,752,F,Hannah,Jones,hannah_jones@gmail.com,GB84SAFP70748101061680,2,3,3,4,4,4,5,5
11114,18,9646,210, Debit Card,845,F,Sandra,Gaines,gaines.s2055@hotmail.com,GB77KTLO68286270735978,2,3,3,4,4,5,6,6
11017,32,50350,261, Debit Card,943,F,Cheryl,Maldonado,maldonado_cheryl3248@yahoo.com,GB38VIJO05521634073964,2,3,3,4,4,4,5,5
11112,21,7435,66, Debit Card,847,F,Patricia,Stevens,stevensp1025@hotmail.com,GB42PIJH63778130796217,2,3,3,4,4,5,6,6
11014,22,11759,53,Cash,947,M,Kurt,Stephens,stephens3935kurt@hotmail.com,GB33GGAW12020204895954,2,3,3,4,4,5,6,7
11676,26,46482,124,Cash,212,F,Amy,Knight,knightamy8538@hotmail.com,GB16ARCD00981281606272,2,3,3,4,4,5,6,7
11016,29,48596,306, Debit Card,944,M,Travis,Lara,lara.t3185@hotmail.com,GB72SJQQ80711645383893,2,3,3,4,4,4,5,5
11475,27,42018,132, Debit Card,434,M,Hunter,Hunter III,iii.hunter.hunter@hotmail.com,GB82PIRB88646949907200,2,3,3,4,4,4,5,5
11018,20,9907,143, Debit Card,943,M,Tyler,Phillips,t.phillips@gmail.com,GB96RESY75807307198550,2,3,3,4,4,5,6,6
10478,30,50296,638,Cash,1659,F,Angela,Hall,hall7978a@hotmail.com,GB25TPVK56644029760240,2,3,3,4,4,5,6,7
11600,26,14351,55, Debit Card,296,M,Christopher,Banks,banks.c@yahoo.com,GB73DPSO44305140938718,2,3,3,4,4,5,6,6
11209,26,47222,303, Debit Card,734,F,Samantha,Gallegos,s.gallegos6979@hotmail.com,GB19EGGC84882331268809,2,3,3,4,4,4,5,5
10320,34,43978,447, Debit Card,2036,M,Joshua,Whitaker,joshuawhitaker1831@gmail.com,GB47LAGN84193910943771,2,3,3,4,4,4,5,5
11604,28,50438,166, Debit Card,291,M,Tom,White,white.t@gmail.com,GB85PPKQ53666749320156,2,3,3,4,4,4,5,5
11211,32,48058,177, Debit Card,734,F,Mrs.,Diana Russell,mrs..diana.russell3544@hotmail.com,GB44MNTX38497673565105,2,3,3,4,4,4,5,5
11212,31,52707,270, Debit Card,734,M,John,Gibson,j_gibson@gmail.com,GB73NBDK69492753223928,2,3,3,4,4,4,5,5
10416,28,37279,532, Debit Card,1746,M,Billy,Johnson,b202johnson@hotmail.com,GB67TVOU97930210025557,2,3,3,4,4,4,5,5
11214,29,55694,409, Debit Card,733,F,Amanda,Carroll,amanda.carroll@yahoo.com,GB48WFJR10902393747189,2,3,3,4,4,4,5,5
10414,25,14069,168, Debit Card,1749,F,Maria,Kennedy,kennedym@gmail.com,GB34MXUU81408677899910,2,3,3,4,4,5,6,6
11586,21,12291,211, Debit Card,306,M,Matthew,Powell,powell_matthew@hotmail.com,GB58PXDB82342479475367,2,3,3,4,4,5,6,6
11219,22,10127,67, Debit Card,723,M,Paul,Ellis,ellis2183paul43@hotmail.com,GB87MPBF04831238780742,2,3,3,4,4,5,6,6
11193,37,38856,123, Debit Card,749,M,Tony,Mccann,mccanntony6908@yahoo.com,GB64ZXVF27332098043967,2,3,3,4,4,4,5,5
10434,34,41023,377, Debit Card,1722,M,Matthew,Williams,mwilliams8735@hotmail.com,GB74BDUP11804274364411,2,3,3,4,4,4,5,5
11192,23,10812,115, Debit Card,751,F,Jennifer,Snyder,jennifer_snyder174@gmail.com,GB69UDMP31218886186463,2,3,3,4,4,5,6,6
10420,27,11704,384, Debit Card,1740,M,Brent,Morales,morales.b@gmail.com,GB66AXWI37546080376775,2,3,3,4,4,5,6,6
11611,29,47958,143, Debit Card,279,F,Sarah,Vance,s2390vance667@hotmail.com,GB97STVO17040409516438,2,3,3,4,4,4,5,5
